id,sex,emo,filename
69,m,dis,NP_m_69_dis01b.wav
69,m,dis,NP_m_69_dis01c.wav
69,m,dis,NP_m_69_dis02b.wav
69,m,dis,NP_m_69_dis02c.wav
69,m,dis,NP_m_69_dis03b.wav
69,m,dis,NP_m_69_dis03c.wav
69,m,dis,NP_m_69_dis04b.wav
69,m,dis,NP_m_69_dis04c.wav
69,m,dis,NP_m_69_dis05b.wav
69,m,dis,NP_m_69_dis06b.wav
69,m,dis,NP_m_69_dis07b.wav
69,m,dis,NP_m_69_dis08b.wav
69,m,dis,NP_m_69_dis09b.wav
69,m,dis,NP_m_69_dis10b.wav
69,m,dis,NP_m_69_dis11b.wav
69,m,dis,NP_m_69_dis12b.wav
69,m,dis,NP_m_69_dis14b.wav
69,m,dis,NP_m_69_dis15b.wav
69,m,dis,NP_m_69_dis16b.wav
69,m,dis,NP_m_69_dis19b.wav
69,m,dis,NP_m_69_dis20b.wav
69,m,dis,NP_m_69_dis21b.wav
69,m,dis,NP_m_69_dis22b.wav
69,m,dis,NP_m_69_dis23b.wav
69,m,gio,NP_m_69_gio00a.wav
69,m,gio,NP_m_69_gio01b.wav
69,m,gio,NP_m_69_gio01c.wav
69,m,gio,NP_m_69_gio02b.wav
69,m,gio,NP_m_69_gio02c.wav
69,m,gio,NP_m_69_gio03b.wav
69,m,gio,NP_m_69_gio04b.wav
69,m,gio,NP_m_69_gio04c.wav
69,m,gio,NP_m_69_gio05b.wav
69,m,gio,NP_m_69_gio06b.wav
69,m,gio,NP_m_69_gio07b.wav
69,m,gio,NP_m_69_gio08b.wav
69,m,gio,NP_m_69_gio09b.wav
69,m,gio,NP_m_69_gio12b.wav
69,m,gio,NP_m_69_gio15b.wav
69,m,pau,NP_m_69_pau01b.wav
69,m,pau,NP_m_69_pau02b.wav
69,m,pau,NP_m_69_pau04b.wav
69,m,pau,NP_m_69_pau05b.wav
69,m,pau,NP_m_69_pau06b.wav
69,m,pau,NP_m_69_pau07b.wav
69,m,pau,NP_m_69_pau08b.wav
69,m,pau,NP_m_69_pau09b.wav
69,m,pau,NP_m_69_pau10b.wav
69,m,rab,NP_m_69_rab01b.wav
69,m,rab,NP_m_69_rab02b.wav
69,m,rab,NP_m_69_rab04b.wav
69,m,rab,NP_m_69_rab05b.wav
69,m,rab,NP_m_69_rab06b.wav
69,m,rab,NP_m_69_rab07b.wav
69,m,rab,NP_m_69_rab08b.wav
69,m,rab,NP_m_69_rab09b.wav
69,m,rab,NP_m_69_rab11b.wav
69,m,rab,NP_m_69_rab12b.wav
69,m,rab,NP_m_69_rab13b.wav
69,m,rab,NP_m_69_rab14b.wav
69,m,rab,NP_m_69_rab15b.wav
69,m,sor,NP_m_69_sor01b.wav
69,m,sor,NP_m_69_sor02b.wav
69,m,sor,NP_m_69_sor04b.wav
69,m,sor,NP_m_69_sor10b.wav
69,m,sor,NP_m_69_sor11b.wav
69,m,sor,NP_m_69_sor12b.wav
69,m,sor,NP_m_69_sor13b.wav
69,m,tri,NP_m_69_tri01c.wav
69,m,tri,NP_m_69_tri02c.wav
69,m,col,PR_m_69_col12b.wav
69,m,col,PR_m_69_col13b.wav
69,m,gio,PR_m_69_gio03c.wav
69,m,gio,PR_m_69_gio11b.wav
69,m,gio,PR_m_69_gio16b.wav
69,m,gio,PR_m_69_gio17b.wav
69,m,gio,PR_m_69_gio18b.wav
69,m,gio,PR_m_69_gio20b.wav
69,m,gio,PR_m_69_gio93b.wav
69,m,pau,PR_m_69_pau00a.wav
69,m,pau,PR_m_69_pau01c.wav
69,m,pau,PR_m_69_pau02c.wav
69,m,pau,PR_m_69_pau12b.wav
69,m,pau,PR_m_69_pau13b.wav
69,m,pau,PR_m_69_pau14b.wav
69,m,pau,PR_m_69_pau15b.wav
69,m,rab,PR_m_69_rab00a.wav
69,m,rab,PR_m_69_rab01c.wav
69,m,rab,PR_m_69_rab02c.wav
69,m,rab,PR_m_69_rab10b.wav
69,m,rab,PR_m_69_rab16b.wav
69,m,rab,PR_m_69_rab17b.wav
69,m,rab,PR_m_69_rab18b.wav
69,m,rab,PR_m_69_rab19b.wav
69,m,rab,PR_m_69_rab20b.wav
69,m,sor,PR_m_69_sor00a.wav
69,m,sor,PR_m_69_sor01c.wav
69,m,sor,PR_m_69_sor03b.wav
69,m,sor,PR_m_69_sor05b.wav
69,m,sor,PR_m_69_sor06b.wav
69,m,sor,PR_m_69_sor07b.wav
69,m,sor,PR_m_69_sor08b.wav
69,m,sor,PR_m_69_sor09b.wav
69,m,tri,PR_m_69_tri00a.wav
69,m,tri,PR_m_69_tri01b.wav
69,m,tri,PR_m_69_tri02b.wav
69,m,tri,PR_m_69_tri03b.wav
69,m,tri,PR_m_69_tri03c.wav
69,m,tri,PR_m_69_tri04b.wav
69,m,tri,PR_m_69_tri04c.wav
69,m,tri,PR_m_69_tri05b.wav
69,m,tri,PR_m_69_tri06b.wav
69,m,tri,PR_m_69_tri07b.wav
69,m,tri,PR_m_69_tri08b.wav
69,m,tri,PR_m_69_tri09b.wav
69,m,tri,PR_m_69_tri09c.wav
69,m,tri,PR_m_69_tri10b.wav
69,m,tri,PR_m_69_tri11b.wav
69,m,tri,PR_m_69_tri12b.wav
69,m,tri,PR_m_69_tri13b.wav
69,m,tri,PR_m_69_tri14b.wav
69,m,tri,PR_m_69_tri15b.wav
69,m,tri,PR_m_69_tri16b.wav
69,m,tri,PR_m_69_tri17b.wav
69,m,tri,PR_m_69_tri18b.wav
69,m,tri,PR_m_69_tri19b.wav
69,m,tri,PR_m_69_tri19c.wav
59,m,col,NP_m_59_col01b.wav
59,m,col,NP_m_59_col02b.wav
59,m,col,NP_m_59_col03b.wav
59,m,col,NP_m_59_col04b.wav
59,m,col,NP_m_59_col05b.wav
59,m,col,NP_m_59_col06b.wav
59,m,col,NP_m_59_col07b.wav
59,m,col,NP_m_59_col08b.wav
59,m,col,NP_m_59_col09b.wav
59,m,col,NP_m_59_col10b.wav
59,m,col,NP_m_59_col11b.wav
59,m,dis,NP_m_59_dis00a.wav
59,m,dis,NP_m_59_dis01b.wav
59,m,dis,NP_m_59_dis02b.wav
59,m,dis,NP_m_59_dis03b.wav
59,m,dis,NP_m_59_dis04b.wav
59,m,dis,NP_m_59_dis05b.wav
59,m,dis,NP_m_59_dis06b.wav
59,m,dis,NP_m_59_dis07b.wav
59,m,dis,NP_m_59_dis08b.wav
59,m,dis,NP_m_59_dis09b.wav
59,m,dis,NP_m_59_dis10b.wav
59,m,dis,NP_m_59_dis11b.wav
59,m,dis,NP_m_59_dis12b.wav
59,m,dis,NP_m_59_dis13b.wav
59,m,dis,NP_m_59_dis14b.wav
59,m,dis,NP_m_59_dis15b.wav
59,m,dis,NP_m_59_dis16b.wav
59,m,dis,NP_m_59_dis19b.wav
59,m,dis,NP_m_59_dis20b.wav
59,m,dis,NP_m_59_dis21b.wav
59,m,dis,NP_m_59_dis22b.wav
59,m,dis,NP_m_59_dis23b.wav
59,m,gio,NP_m_59_gio00a.wav
59,m,gio,NP_m_59_gio01b.wav
59,m,gio,NP_m_59_gio01c.wav
59,m,gio,NP_m_59_gio02b.wav
59,m,gio,NP_m_59_gio02c.wav
59,m,gio,NP_m_59_gio03b.wav
59,m,gio,NP_m_59_gio03c.wav
59,m,gio,NP_m_59_gio04b.wav
59,m,gio,NP_m_59_gio04c.wav
59,m,gio,NP_m_59_gio05b.wav
59,m,gio,NP_m_59_gio05c.wav
59,m,gio,NP_m_59_gio06b.wav
59,m,gio,NP_m_59_gio06c.wav
59,m,gio,NP_m_59_gio07b.wav
59,m,gio,NP_m_59_gio07c.wav
59,m,gio,NP_m_59_gio08c.wav
59,m,gio,NP_m_59_gio09c.wav
59,m,gio,NP_m_59_gio10c.wav
59,m,gio,NP_m_59_gio11c.wav
59,m,gio,NP_m_59_gio12b.wav
59,m,gio,NP_m_59_gio12c.wav
59,m,gio,NP_m_59_gio13c.wav
59,m,gio,NP_m_59_gio14c.wav
59,m,gio,NP_m_59_gio15b.wav
59,m,gio,NP_m_59_gio15c.wav
59,m,gio,NP_m_59_gio16b.wav
59,m,gio,NP_m_59_gio16c.wav
59,m,gio,NP_m_59_gio17b.wav
59,m,gio,NP_m_59_gio17c.wav
59,m,gio,NP_m_59_gio20b.wav
59,m,pau,NP_m_59_pau01b.wav
59,m,pau,NP_m_59_pau02b.wav
59,m,pau,NP_m_59_pau03b.wav
59,m,pau,NP_m_59_pau04b.wav
59,m,pau,NP_m_59_pau05b.wav
59,m,pau,NP_m_59_pau06b.wav
59,m,pau,NP_m_59_pau07b.wav
59,m,pau,NP_m_59_pau08b.wav
59,m,pau,NP_m_59_pau09b.wav
59,m,pau,NP_m_59_pau10b.wav
59,m,rab,NP_m_59_rab01b.wav
59,m,rab,NP_m_59_rab01c.wav
59,m,rab,NP_m_59_rab02b.wav
59,m,rab,NP_m_59_rab02c.wav
59,m,rab,NP_m_59_rab03c.wav
59,m,rab,NP_m_59_rab04b.wav
59,m,rab,NP_m_59_rab04c.wav
59,m,rab,NP_m_59_rab05b.wav
59,m,rab,NP_m_59_rab05c.wav
59,m,rab,NP_m_59_rab06b.wav
59,m,rab,NP_m_59_rab06c.wav
59,m,rab,NP_m_59_rab07b.wav
59,m,rab,NP_m_59_rab07c.wav
59,m,rab,NP_m_59_rab08b.wav
59,m,rab,NP_m_59_rab09b.wav
59,m,rab,NP_m_59_rab11b.wav
59,m,rab,NP_m_59_rab12b.wav
59,m,sor,NP_m_59_sor01b.wav
59,m,sor,NP_m_59_sor02b.wav
59,m,sor,NP_m_59_sor03b.wav
59,m,sor,NP_m_59_sor08b.wav
59,m,sor,NP_m_59_sor09b.wav
59,m,sor,NP_m_59_sor10b.wav
59,m,sor,NP_m_59_sor11b.wav
59,m,sor,NP_m_59_sor12b.wav
59,m,sor,NP_m_59_sor13b.wav
59,m,col,PR_m_59_col00a.wav
59,m,col,PR_m_59_col01c.wav
59,m,col,PR_m_59_col02c.wav
59,m,col,PR_m_59_col03c.wav
59,m,col,PR_m_59_col04c.wav
59,m,col,PR_m_59_col05c.wav
59,m,col,PR_m_59_col06c.wav
59,m,col,PR_m_59_col07c.wav
59,m,col,PR_m_59_col08c.wav
59,m,col,PR_m_59_col09c.wav
59,m,col,PR_m_59_col12b.wav
59,m,col,PR_m_59_col13b.wav
59,m,dis,PR_m_59_dis01c.wav
59,m,dis,PR_m_59_dis02c.wav
59,m,dis,PR_m_59_dis03c.wav
59,m,dis,PR_m_59_dis04c.wav
59,m,dis,PR_m_59_dis05c.wav
59,m,dis,PR_m_59_dis06c.wav
59,m,dis,PR_m_59_dis07c.wav
59,m,dis,PR_m_59_dis08c.wav
59,m,dis,PR_m_59_dis09c.wav
59,m,dis,PR_m_59_dis10c.wav
59,m,dis,PR_m_59_dis11c.wav
59,m,gio,PR_m_59_gio18b.wav
59,m,pau,PR_m_59_pau00a.wav
59,m,pau,PR_m_59_pau01c.wav
59,m,pau,PR_m_59_pau02c.wav
59,m,pau,PR_m_59_pau03c.wav
59,m,pau,PR_m_59_pau04c.wav
59,m,pau,PR_m_59_pau05c.wav
59,m,pau,PR_m_59_pau06c.wav
59,m,pau,PR_m_59_pau07c.wav
59,m,pau,PR_m_59_pau08c.wav
59,m,pau,PR_m_59_pau09c.wav
59,m,pau,PR_m_59_pau13b.wav
59,m,pau,PR_m_59_pau14b.wav
59,m,pau,PR_m_59_pau15b.wav
59,m,rab,PR_m_59_rab00a.wav
59,m,rab,PR_m_59_rab10b.wav
59,m,rab,PR_m_59_rab14b.wav
59,m,rab,PR_m_59_rab15b.wav
59,m,rab,PR_m_59_rab16b.wav
59,m,rab,PR_m_59_rab17b.wav
59,m,rab,PR_m_59_rab18b.wav
59,m,rab,PR_m_59_rab19b.wav
59,m,rab,PR_m_59_rab20b.wav
59,m,sor,PR_m_59_sor00a.wav
59,m,sor,PR_m_59_sor01c.wav
59,m,sor,PR_m_59_sor02c.wav
59,m,sor,PR_m_59_sor03c.wav
59,m,sor,PR_m_59_sor04c.wav
59,m,sor,PR_m_59_sor05b.wav
59,m,sor,PR_m_59_sor06b.wav
59,m,sor,PR_m_59_sor07b.wav
59,m,tri,PR_m_59_tri00a.wav
59,m,tri,PR_m_59_tri01b.wav
59,m,tri,PR_m_59_tri01c.wav
59,m,tri,PR_m_59_tri02b.wav
59,m,tri,PR_m_59_tri02c.wav
59,m,tri,PR_m_59_tri03b.wav
59,m,tri,PR_m_59_tri03c.wav
59,m,tri,PR_m_59_tri04b.wav
59,m,tri,PR_m_59_tri04c.wav
59,m,tri,PR_m_59_tri05b.wav
59,m,tri,PR_m_59_tri05c.wav
59,m,tri,PR_m_59_tri06b.wav
59,m,tri,PR_m_59_tri06c.wav
59,m,tri,PR_m_59_tri07b.wav
59,m,tri,PR_m_59_tri07c.wav
59,m,tri,PR_m_59_tri08b.wav
59,m,tri,PR_m_59_tri08c.wav
59,m,tri,PR_m_59_tri09b.wav
59,m,tri,PR_m_59_tri09c.wav
59,m,tri,PR_m_59_tri10b.wav
59,m,tri,PR_m_59_tri10c.wav
59,m,tri,PR_m_59_tri11b.wav
59,m,tri,PR_m_59_tri11c.wav
59,m,tri,PR_m_59_tri12b.wav
59,m,tri,PR_m_59_tri12c.wav
59,m,tri,PR_m_59_tri13b.wav
59,m,tri,PR_m_59_tri13c.wav
59,m,tri,PR_m_59_tri14b.wav
59,m,tri,PR_m_59_tri14c.wav
59,m,tri,PR_m_59_tri15b.wav
59,m,tri,PR_m_59_tri16b.wav
59,m,tri,PR_m_59_tri17b.wav
59,m,tri,PR_m_59_tri18b.wav
59,m,tri,PR_m_59_tri19b.wav
07,m,col,NP_m_07_col00a.wav
07,m,col,NP_m_07_col01b.wav
07,m,col,NP_m_07_col02b.wav
07,m,col,NP_m_07_col03b.wav
07,m,col,NP_m_07_col04b.wav
07,m,col,NP_m_07_col05b.wav
07,m,col,NP_m_07_col06b.wav
07,m,col,NP_m_07_col07b.wav
07,m,col,NP_m_07_col08b.wav
07,m,col,NP_m_07_col09b.wav
07,m,col,NP_m_07_col10b.wav
07,m,col,NP_m_07_col11b.wav
07,m,col,NP_m_07_col12b.wav
07,m,col,NP_m_07_col13b.wav
07,m,dis,NP_m_07_dis00a.wav
07,m,dis,NP_m_07_dis01b.wav
07,m,dis,NP_m_07_dis02b.wav
07,m,dis,NP_m_07_dis03b.wav
07,m,dis,NP_m_07_dis04b.wav
07,m,dis,NP_m_07_dis05b.wav
07,m,dis,NP_m_07_dis06b.wav
07,m,dis,NP_m_07_dis07b.wav
07,m,dis,NP_m_07_dis08b.wav
07,m,dis,NP_m_07_dis09b.wav
07,m,dis,NP_m_07_dis10b.wav
07,m,dis,NP_m_07_dis11b.wav
07,m,dis,NP_m_07_dis12b.wav
07,m,dis,NP_m_07_dis14b.wav
07,m,dis,NP_m_07_dis15b.wav
07,m,dis,NP_m_07_dis16b.wav
07,m,dis,NP_m_07_dis19b.wav
07,m,dis,NP_m_07_dis20b.wav
07,m,dis,NP_m_07_dis21b.wav
07,m,dis,NP_m_07_dis23b.wav
07,m,gio,NP_m_07_gio00a.wav
07,m,gio,NP_m_07_gio01b.wav
07,m,gio,NP_m_07_gio02b.wav
07,m,gio,NP_m_07_gio03b.wav
07,m,gio,NP_m_07_gio04b.wav
07,m,gio,NP_m_07_gio05b.wav
07,m,gio,NP_m_07_gio06b.wav
07,m,gio,NP_m_07_gio07b.wav
07,m,gio,NP_m_07_gio09b.wav
07,m,gio,NP_m_07_gio11b.wav
07,m,gio,NP_m_07_gio12b.wav
07,m,gio,NP_m_07_gio15b.wav
07,m,gio,NP_m_07_gio16b.wav
07,m,gio,NP_m_07_gio17b.wav
07,m,gio,NP_m_07_gio18b.wav
07,m,gio,NP_m_07_gio20b.wav
07,m,pau,NP_m_07_pau00a.wav
07,m,pau,NP_m_07_pau01b.wav
07,m,pau,NP_m_07_pau02b.wav
07,m,pau,NP_m_07_pau04b.wav
07,m,pau,NP_m_07_pau05b.wav
07,m,pau,NP_m_07_pau06b.wav
07,m,pau,NP_m_07_pau07b.wav
07,m,pau,NP_m_07_pau09b.wav
07,m,pau,NP_m_07_pau10b.wav
07,m,pau,NP_m_07_pau12b.wav
07,m,pau,NP_m_07_pau13b.wav
07,m,pau,NP_m_07_pau14b.wav
07,m,pau,NP_m_07_pau15b.wav
07,m,rab,NP_m_07_rab00a.wav
07,m,rab,NP_m_07_rab01b.wav
07,m,rab,NP_m_07_rab02b.wav
07,m,rab,NP_m_07_rab04b.wav
07,m,rab,NP_m_07_rab05b.wav
07,m,rab,NP_m_07_rab06b.wav
07,m,rab,NP_m_07_rab07b.wav
07,m,rab,NP_m_07_rab08b.wav
07,m,rab,NP_m_07_rab09b.wav
07,m,rab,NP_m_07_rab10b.wav
07,m,rab,NP_m_07_rab11b.wav
07,m,rab,NP_m_07_rab13b.wav
07,m,rab,NP_m_07_rab14b.wav
07,m,rab,NP_m_07_rab15b.wav
07,m,rab,NP_m_07_rab16b.wav
07,m,rab,NP_m_07_rab17b.wav
07,m,rab,NP_m_07_rab18b.wav
07,m,rab,NP_m_07_rab19b.wav
07,m,rab,NP_m_07_rab20b.wav
07,m,sor,NP_m_07_sor00a.wav
07,m,sor,NP_m_07_sor01b.wav
07,m,sor,NP_m_07_sor02b.wav
07,m,sor,NP_m_07_sor03b.wav
07,m,sor,NP_m_07_sor05b.wav
07,m,sor,NP_m_07_sor06b.wav
07,m,sor,NP_m_07_sor07b.wav
07,m,sor,NP_m_07_sor08b.wav
07,m,sor,NP_m_07_sor09b.wav
07,m,sor,NP_m_07_sor10b.wav
07,m,sor,NP_m_07_sor11b.wav
07,m,sor,NP_m_07_sor12b.wav
07,m,sor,NP_m_07_sor13b.wav
07,m,tri,NP_m_07_tri00a.wav
07,m,tri,NP_m_07_tri01b.wav
07,m,tri,NP_m_07_tri02b.wav
07,m,tri,NP_m_07_tri03b.wav
07,m,tri,NP_m_07_tri04b.wav
07,m,tri,NP_m_07_tri05b.wav
07,m,tri,NP_m_07_tri06b.wav
07,m,tri,NP_m_07_tri07b.wav
07,m,tri,NP_m_07_tri08b.wav
07,m,tri,NP_m_07_tri09b.wav
07,m,tri,NP_m_07_tri10b.wav
07,m,tri,NP_m_07_tri11b.wav
07,m,tri,NP_m_07_tri12b.wav
07,m,tri,NP_m_07_tri13b.wav
07,m,tri,NP_m_07_tri14b.wav
07,m,tri,NP_m_07_tri15b.wav
07,m,tri,NP_m_07_tri16b.wav
07,m,tri,NP_m_07_tri17b.wav
07,m,tri,NP_m_07_tri18b.wav
51,m,dis,NP_m_51_dis00a.wav
51,m,dis,NP_m_51_dis01b.wav
51,m,dis,NP_m_51_dis01c.wav
51,m,dis,NP_m_51_dis02b.wav
51,m,dis,NP_m_51_dis02c.wav
51,m,dis,NP_m_51_dis03b.wav
51,m,dis,NP_m_51_dis03c.wav
51,m,dis,NP_m_51_dis04b.wav
51,m,dis,NP_m_51_dis04c.wav
51,m,dis,NP_m_51_dis05b.wav
51,m,dis,NP_m_51_dis05c.wav
51,m,dis,NP_m_51_dis06b.wav
51,m,dis,NP_m_51_dis07b.wav
51,m,dis,NP_m_51_dis08b.wav
51,m,dis,NP_m_51_dis09b.wav
51,m,dis,NP_m_51_dis10b.wav
51,m,dis,NP_m_51_dis11b.wav
51,m,dis,NP_m_51_dis12b.wav
51,m,dis,NP_m_51_dis13b.wav
51,m,dis,NP_m_51_dis14b.wav
51,m,dis,NP_m_51_dis16b.wav
51,m,dis,NP_m_51_dis19b.wav
51,m,dis,NP_m_51_dis20b.wav
51,m,dis,NP_m_51_dis21b.wav
51,m,dis,NP_m_51_dis22b.wav
51,m,dis,NP_m_51_dis23b.wav
51,m,gio,NP_m_51_gio00a.wav
51,m,gio,NP_m_51_gio01b.wav
51,m,gio,NP_m_51_gio01c.wav
51,m,gio,NP_m_51_gio02b.wav
51,m,gio,NP_m_51_gio02c.wav
51,m,gio,NP_m_51_gio03b.wav
51,m,gio,NP_m_51_gio03c.wav
51,m,gio,NP_m_51_gio04b.wav
51,m,gio,NP_m_51_gio04c.wav
51,m,gio,NP_m_51_gio05b.wav
51,m,gio,NP_m_51_gio06b.wav
51,m,gio,NP_m_51_gio07b.wav
51,m,gio,NP_m_51_gio09b.wav
51,m,gio,NP_m_51_gio11b.wav
51,m,gio,NP_m_51_gio12b.wav
51,m,gio,NP_m_51_gio14b.wav
51,m,gio,NP_m_51_gio15b.wav
51,m,gio,NP_m_51_gio16b.wav
51,m,gio,NP_m_51_gio17b.wav
51,m,gio,NP_m_51_gio18b.wav
51,m,gio,NP_m_51_gio19b.wav
51,m,gio,NP_m_51_gio20b.wav
51,m,pau,NP_m_51_pau00a.wav
51,m,pau,NP_m_51_pau01b.wav
51,m,pau,NP_m_51_pau01c.wav
51,m,pau,NP_m_51_pau02b.wav
51,m,pau,NP_m_51_pau03b.wav
51,m,pau,NP_m_51_pau04b.wav
51,m,pau,NP_m_51_pau05b.wav
51,m,pau,NP_m_51_pau06b.wav
51,m,pau,NP_m_51_pau07b.wav
51,m,pau,NP_m_51_pau08b.wav
51,m,pau,NP_m_51_pau09b.wav
51,m,pau,NP_m_51_pau10b.wav
51,m,pau,NP_m_51_pau12b.wav
51,m,pau,NP_m_51_pau13b.wav
51,m,pau,NP_m_51_pau14b.wav
51,m,pau,NP_m_51_pau15b.wav
51,m,rab,NP_m_51_rab00a.wav
51,m,rab,NP_m_51_rab01b.wav
51,m,rab,NP_m_51_rab01c.wav
51,m,rab,NP_m_51_rab02b.wav
51,m,rab,NP_m_51_rab02c.wav
51,m,rab,NP_m_51_rab03b.wav
51,m,rab,NP_m_51_rab03c.wav
51,m,rab,NP_m_51_rab04b.wav
51,m,rab,NP_m_51_rab05b.wav
51,m,rab,NP_m_51_rab06b.wav
51,m,rab,NP_m_51_rab07b.wav
51,m,rab,NP_m_51_rab08b.wav
51,m,rab,NP_m_51_rab09b.wav
51,m,rab,NP_m_51_rab10b.wav
51,m,rab,NP_m_51_rab11b.wav
51,m,rab,NP_m_51_rab12b.wav
51,m,rab,NP_m_51_rab13b.wav
51,m,rab,NP_m_51_rab14b.wav
51,m,rab,NP_m_51_rab15b.wav
51,m,rab,NP_m_51_rab16b.wav
51,m,rab,NP_m_51_rab17b.wav
51,m,rab,NP_m_51_rab18b.wav
51,m,rab,NP_m_51_rab19b.wav
51,m,rab,NP_m_51_rab20b.wav
51,m,sor,NP_m_51_sor00a.wav
51,m,sor,NP_m_51_sor01b.wav
51,m,sor,NP_m_51_sor01c.wav
51,m,sor,NP_m_51_sor02b.wav
51,m,sor,NP_m_51_sor03b.wav
51,m,sor,NP_m_51_sor04b.wav
51,m,sor,NP_m_51_sor05b.wav
51,m,sor,NP_m_51_sor06b.wav
51,m,sor,NP_m_51_sor07b.wav
51,m,sor,NP_m_51_sor08b.wav
51,m,sor,NP_m_51_sor09b.wav
51,m,sor,NP_m_51_sor10b.wav
51,m,sor,NP_m_51_sor11b.wav
51,m,sor,NP_m_51_sor12b.wav
51,m,sor,NP_m_51_sor13b.wav
51,m,col,PR_m_51_col00a.wav
51,m,col,PR_m_51_col01b.wav
51,m,col,PR_m_51_col01c.wav
51,m,col,PR_m_51_col02b.wav
51,m,col,PR_m_51_col02c.wav
51,m,col,PR_m_51_col03b.wav
51,m,col,PR_m_51_col03c.wav
51,m,col,PR_m_51_col04b.wav
51,m,col,PR_m_51_col04c.wav
51,m,col,PR_m_51_col05b.wav
51,m,col,PR_m_51_col06b.wav
51,m,col,PR_m_51_col07b.wav
51,m,col,PR_m_51_col08b.wav
51,m,col,PR_m_51_col09b.wav
51,m,col,PR_m_51_col10b.wav
51,m,col,PR_m_51_col11b.wav
51,m,col,PR_m_51_col12b.wav
51,m,col,PR_m_51_col13b.wav
51,m,pau,PR_m_51_pau02c.wav
51,m,pau,PR_m_51_pau03c.wav
51,m,sor,PR_m_51_sor02c.wav
51,m,tri,PR_m_51_tri00a.wav
51,m,tri,PR_m_51_tri01b.wav
51,m,tri,PR_m_51_tri01c.wav
51,m,tri,PR_m_51_tri02b.wav
51,m,tri,PR_m_51_tri02c.wav
51,m,tri,PR_m_51_tri03b.wav
51,m,tri,PR_m_51_tri03c.wav
51,m,tri,PR_m_51_tri04b.wav
51,m,tri,PR_m_51_tri04c.wav
51,m,tri,PR_m_51_tri05b.wav
51,m,tri,PR_m_51_tri06b.wav
51,m,tri,PR_m_51_tri07b.wav
51,m,tri,PR_m_51_tri08b.wav
51,m,tri,PR_m_51_tri09b.wav
51,m,tri,PR_m_51_tri10b.wav
51,m,tri,PR_m_51_tri11b.wav
51,m,tri,PR_m_51_tri12b.wav
51,m,tri,PR_m_51_tri13b.wav
51,m,tri,PR_m_51_tri14b.wav
51,m,tri,PR_m_51_tri15b.wav
51,m,tri,PR_m_51_tri16b.wav
51,m,tri,PR_m_51_tri17b.wav
51,m,tri,PR_m_51_tri18b.wav
51,m,tri,PR_m_51_tri19b.wav
34,m,col,NP_m_34_col00a.wav
34,m,col,NP_m_34_col01b.wav
34,m,col,NP_m_34_col01c.wav
34,m,col,NP_m_34_col02b.wav
34,m,col,NP_m_34_col02c.wav
34,m,col,NP_m_34_col03b.wav
34,m,col,NP_m_34_col04b.wav
34,m,col,NP_m_34_col05b.wav
34,m,col,NP_m_34_col05c.wav
34,m,col,NP_m_34_col06b.wav
34,m,col,NP_m_34_col06c.wav
34,m,col,NP_m_34_col07b.wav
34,m,col,NP_m_34_col07c.wav
34,m,col,NP_m_34_col08b.wav
34,m,col,NP_m_34_col09b.wav
34,m,col,NP_m_34_col10b.wav
34,m,col,NP_m_34_col11b.wav
34,m,col,NP_m_34_col12b.wav
34,m,col,NP_m_34_col13b.wav
34,m,dis,NP_m_34_dis00a.wav
34,m,dis,NP_m_34_dis01b.wav
34,m,dis,NP_m_34_dis01c.wav
34,m,dis,NP_m_34_dis02b.wav
34,m,dis,NP_m_34_dis02c.wav
34,m,dis,NP_m_34_dis03b.wav
34,m,dis,NP_m_34_dis03c.wav
34,m,dis,NP_m_34_dis04b.wav
34,m,dis,NP_m_34_dis04c.wav
34,m,dis,NP_m_34_dis05b.wav
34,m,dis,NP_m_34_dis05c.wav
34,m,dis,NP_m_34_dis06b.wav
34,m,dis,NP_m_34_dis06c.wav
34,m,dis,NP_m_34_dis07b.wav
34,m,dis,NP_m_34_dis07c.wav
34,m,dis,NP_m_34_dis08b.wav
34,m,dis,NP_m_34_dis09b.wav
34,m,dis,NP_m_34_dis10b.wav
34,m,dis,NP_m_34_dis10c.wav
34,m,dis,NP_m_34_dis11b.wav
34,m,dis,NP_m_34_dis12b.wav
34,m,dis,NP_m_34_dis13b.wav
34,m,dis,NP_m_34_dis14b.wav
34,m,dis,NP_m_34_dis16b.wav
34,m,dis,NP_m_34_dis19b.wav
34,m,dis,NP_m_34_dis20b.wav
34,m,dis,NP_m_34_dis21b.wav
34,m,dis,NP_m_34_dis22b.wav
34,m,dis,NP_m_34_dis23b.wav
34,m,gio,NP_m_34_gio00a.wav
34,m,gio,NP_m_34_gio01b.wav
34,m,gio,NP_m_34_gio02b.wav
34,m,gio,NP_m_34_gio03b.wav
34,m,gio,NP_m_34_gio03c.wav
34,m,gio,NP_m_34_gio04b.wav
34,m,gio,NP_m_34_gio04c.wav
34,m,gio,NP_m_34_gio05b.wav
34,m,gio,NP_m_34_gio05c.wav
34,m,gio,NP_m_34_gio06b.wav
34,m,gio,NP_m_34_gio06c.wav
34,m,gio,NP_m_34_gio07b.wav
34,m,gio,NP_m_34_gio07c.wav
34,m,gio,NP_m_34_gio08b.wav
34,m,gio,NP_m_34_gio11b.wav
34,m,gio,NP_m_34_gio12b.wav
34,m,gio,NP_m_34_gio15b.wav
34,m,gio,NP_m_34_gio16b.wav
